Antibiotics-Driven Gut Microbiome Perturbation Alters Immunity to Vaccines in Humans.,"Emerging evidence indicates a central role for the microbiome in immunity. However, causal evidence in humans is sparse. Here, we administered broad-spectrum antibiotics to healthy adults prior and subsequent to seasonal influenza vaccination. Despite a 10,000-fold reduction in gut bacterial load and long-lasting diminution in bacterial diversity, antibody responses were not significantly affected. However, in a second trial of subjects with low pre-existing antibody titers, there was significant impairment in H1N1-specific neutralization and binding IgG1 and IgA responses. In addition, in both studies antibiotics treatment resulted in (1) enhanced inflammatory signatures (including AP-1/NR4A expression), observed previously in the elderly, and increased dendritic cell activation; (2) divergent metabolic trajectories, with a 1,000-fold reduction in serum secondary bile acids, which was highly correlated with AP-1/NR4A signaling and inflammasome activation. Multi-omics integration revealed significant associations between bacterial species and metabolic phenotypes, highlighting a key role for the microbiome in modulating human immunity.",1
Getting to the Cores of Autism.,"The genetic architecture of autism spectrum disorder (ASD) is itself a diverse allelic spectrum that consists of rare de novo or inherited variants in hundreds of genes and common polygenic risk at thousands of loci. ASD susceptibility genes are interconnected at the level of transcriptional and protein networks, and many function as genetic regulators of neurodevelopment or synaptic proteins that regulate neural activity. So that the core underlying neuropathologies can be further elucidated, we emphasize the importance of first defining subtypes of ASD on the basis of the phenotypic signatures of genes in model systems and humans.",1
The Face of Chromatin Variants.,A developmental program affecting human face shape is shown by Greenberg et al. (2019) to hinge on the ability to distinguish a single methyl group between two histone variant isoforms and the action of the chromatin-remodeling enzyme SRCAP. This challenges researchers to link atomic structure to a morphological defect.,1
A Structure-Informed Atlas of Human-Virus Interactions.,"While knowledge of protein-protein interactions (PPIs) is critical for understanding virus-host relationships, limitations on the scalability of high-throughput methods have hampered their identification beyond a number of well-studied viruses. Here, we implement an in silico computational framework (pathogen host interactome prediction using structure similarity [P-HIPSTer]) that employs structural information to predict approximately 282,000 pan viral-human PPIs with an experimental validation rate of approximately 76%. In addition to rediscovering known biology, P-HIPSTer has yielded a series of new findings: the discovery of shared and unique machinery employed across human-infecting viruses, a likely role for ZIKV-ESR1 interactions in modulating viral replication, the identification of PPIs that discriminate between human papilloma viruses (HPVs) with high and low oncogenic potential, and a structure-enabled history of evolutionary selective pressure imposed on the human proteome. Further, P-HIPSTer enables discovery of previously unappreciated cellular circuits that act on human-infecting viruses and provides insight into experimentally intractable viruses.",1
TNF Induces Pathogenic Programmed Macrophage Necrosis in Tuberculosis through a Mitochondrial-Lysosomal-Endoplasmic Reticulum Circuit.,"Necrosis of infected macrophages constitutes a critical pathogenetic event in tuberculosis by releasing mycobacteria into the growth-permissive extracellular environment. In zebrafish infected with Mycobacterium marinum or Mycobacterium tuberculosis, excess tumor necrosis factor triggers programmed necrosis of infected macrophages through the production of mitochondrial reactive oxygen species (ROS) and the participation of cyclophilin D, a component of the mitochondrial permeability transition pore. Here, we show that this necrosis pathway is not mitochondrion-intrinsic but results from an inter-organellar circuit initiating and culminating in the mitochondrion. Mitochondrial ROS induce production of lysosomal ceramide that ultimately activates the cytosolic protein BAX. BAX promotes calcium flow from the endoplasmic reticulum into the mitochondrion through ryanodine receptors, and the resultant mitochondrial calcium overload triggers cyclophilin-D-mediated necrosis. We identify ryanodine receptors and plasma membrane L-type calcium channels as druggable targets to intercept mitochondrial calcium overload and necrosis of mycobacterium-infected zebrafish and human macrophages.",1
Single-Cell Analysis of Crohn's Disease Lesions Identifies a Pathogenic Cellular Module Associated with Resistance to Anti-TNF Therapy.,"Clinical benefits of cytokine blockade in ileal Crohn's disease (iCD) are limited to a subset of patients. Here, we applied single-cell technologies to iCD lesions to address whether cellular heterogeneity contributes to treatment resistance. We found that a subset of patients expressed a unique cellular module in inflamed tissues that consisted of IgG plasma cells, inflammatory mononuclear phagocytes, activated T cells, and stromal cells, which we named the GIMATS module. Analysis of ligand-receptor interaction pairs identified a distinct network connectivity that likely drives the GIMATS module. Strikingly, the GIMATS module was also present in a subset of patients in four independent iCD cohorts (n = 441), and its presence at diagnosis correlated with failure to achieve durable corticosteroid-free remission upon anti-TNF therapy. These results emphasize the limitations of current diagnostic assays and the potential for single-cell mapping tools to identify novel biomarkers of treatment response and tailored therapeutic opportunities.",1
Overcoming the Challenges of Symmetry Reveals New Insights into Herpesvirus Biology.,"The oncogenic gammaherpesvirus Kaposi sarcoma-associated herpesvirus (KSHV) is globally widespread; infection rates are as high as 80% in parts of sub-Saharan Africa. In this issue of Cell, Gong et al. (2019) describe the high-resolution structure of a critical component of the KSHV virion-the portal vertex.",1
Host-Microbe-Drug-Nutrient Screen Identifies Bacterial Effectors of Metformin Therapy.,"Metformin is the first-line therapy for treating type 2 diabetes and a promising anti-aging drug. We set out to address the fundamental question of how gut microbes and nutrition, key regulators of host physiology, affect the effects of metformin. Combining two tractable genetic models, the bacterium E. coli and the nematode C. elegans, we developed a high-throughput four-way screen to define the underlying host-microbe-drug-nutrient interactions. We show that microbes integrate cues from metformin and the diet through the phosphotransferase signaling pathway that converges on the transcriptional regulator Crp. A detailed experimental characterization of metformin effects downstream of Crp in combination with metabolic modeling of the microbiota in metformin-treated type 2 diabetic patients predicts the production of microbial agmatine, a regulator of metformin effects on host lipid metabolism and lifespan. Our high-throughput screening platform paves the way for identifying exploitable drug-nutrient-microbiome interactions to improve host health and longevity through targeted microbiome therapies. VIDEO ABSTRACT.",1
Anti-CRISPR-Associated Proteins Are Crucial Repressors of Anti-CRISPR Transcription.,"Phages express anti-CRISPR (Acr) proteins to inhibit CRISPR-Cas systems that would otherwise destroy their genomes. Most acr genes are located adjacent to anti-CRISPR-associated (aca) genes, which encode proteins with a helix-turn-helix DNA-binding motif. The conservation of aca genes has served as a signpost for the identification of acr genes, but the function of the proteins encoded by these genes has not been investigated. Here we reveal that an acr-associated promoter drives high levels of acr transcription immediately after phage DNA injection and that Aca proteins subsequently repress this transcription. Without Aca activity, this strong transcription is lethal to a phage. Our results demonstrate how sufficient levels of Acr proteins accumulate early in the infection process to inhibit existing CRISPR-Cas complexes in the host cell. They also imply that the conserved role of Aca proteins is to mitigate the deleterious effects of strong constitutive transcription from acr promoters.",1
A Cold-Sensing Receptor Encoded by a Glutamate Receptor Gene.,"In search of the molecular identities of cold-sensing receptors, we carried out an unbiased genetic screen for cold-sensing mutants in C. elegans and isolated a mutant allele of glr-3 gene that encodes a kainate-type glutamate receptor. While glutamate receptors are best known to transmit chemical synaptic signals in the CNS, we show that GLR-3 senses cold in the peripheral sensory neuron ASER to trigger cold-avoidance behavior. GLR-3 transmits cold signals via G protein signaling independently of its glutamate-gated channel function, suggesting GLR-3 as a metabotropic cold receptor. The vertebrate GLR-3 homolog GluK2 from zebrafish, mouse, and human can all function as a cold receptor in heterologous systems. Mouse DRG sensory neurons express GluK2, and GluK2 knockdown in these neurons suppresses their sensitivity to cold but not cool temperatures. Our study identifies an evolutionarily conserved cold receptor, revealing that a central chemical receptor unexpectedly functions as a thermal receptor in the periphery.",1
When Time Matters: An Adolescent Intervention to Prevent Adult Brain Dysfunction.,Can we one day prevent mental disorders? Mukherjee et al. (2019) use a genetic mouse model of schizophrenia-risk with established abnormalities in adult hippocampal-prefrontal circuit function and cognitive behaviors to identify circuit-specific treatments during adolescence that prevent the onset of the adult deficits.,1
A Pungent and Painful Toxin.,"In this issue of Cell, King et al. (2019) have discovered a cell penetrating peptide isolated from the venom of the Australian Black Rock scorpion that activates the TRPA1 receptor in a unique way to induce pain. Their findings offer new insights into how animals evolved venoms to target specific ion channel functions.",1
Long-Lasting Rescue of Network and Cognitive Dysfunction in a Genetic Schizophrenia Model.,"Although sensitizing processes occur earlier, schizophrenia is diagnosed in young adulthood, which suggests that it might involve a pathological transition during late brain development in predisposed individuals. Parvalbumin (PV) interneuron alterations have been noticed, but their role in the disease is unclear. Here we demonstrate that adult LgDel(+/-) mice, a genetic model of schizophrenia, exhibit PV neuron hypo-recruitment and associated chronic PV neuron plasticity together with network and cognitive deficits. All these deficits can be permanently rescued by chemogenetic activation of PV neurons or D2R antagonist treatments, specifically in the ventral hippocampus (vH) or medial-prefrontal cortex during a late-adolescence-sensitive time window. PV neuron alterations were initially restricted to the hippocampal CA1/subiculum, where they became responsive to treatment in late adolescence. Therefore, progression to disease in schizophrenia-model mice can be prevented by treatments supporting vH-mPFC PV network function during a sensitive time window late in adolescence, suggesting therapeutic strategies to prevent the outbreak of schizophrenia.",1
"LECT2, a Ligand for Tie1, Plays a Crucial Role in Liver Fibrogenesis.","Liver fibrosis is a very common condition seen in millions of patients with various liver diseases, and yet no effective treatments are available owing to poorly characterized molecular pathogenesis. Here, we show that leukocyte cell-derived chemotaxin 2 (LECT2) is a functional ligand of Tie1, a poorly characterized endothelial cell (EC)-specific orphan receptor. Upon binding to Tie1, LECT2 interrupts Tie1/Tie2 heterodimerization, facilitates Tie2/Tie2 homodimerization, activates PPAR signaling, and inhibits the migration and tube formations of EC. In vivo studies showed that LECT2 overexpression inhibits portal angiogenesis, promotes sinusoid capillarization, and worsens fibrosis, whereas these changes were reversed in Lect2-KO mice. Adeno-associated viral vector serotype 9 (AAV9)-LECT2 small hairpin RNA (shRNA) treatment significantly attenuates fibrosis. Upregulation of LECT2 is associated with advanced human liver fibrosis staging. We concluded that targeting LECT2/Tie1 signaling may represent a potential therapeutic target for liver fibrosis, and serum LECT2 level may be a potential biomarker for the screening and diagnosis of liver fibrosis.",1
A Cell-Penetrating Scorpion Toxin Enables Mode-Specific Modulation of TRPA1 and Pain.,"TRPA1 is a chemosensory ion channel that functions as a sentinel for structurally diverse electrophilic irritants. Channel activation occurs through an unusual mechanism involving covalent modification of cysteine residues clustered within an amino-terminal cytoplasmic domain. Here, we describe a peptidergic scorpion toxin (WaTx) that activates TRPA1 by penetrating the plasma membrane to access the same intracellular site modified by reactive electrophiles. WaTx stabilizes TRPA1 in a biophysically distinct active state characterized by prolonged channel openings and low Ca(2+) permeability. Consequently, WaTx elicits acute pain and pain hypersensitivity but fails to trigger efferent release of neuropeptides and neurogenic inflammation typically produced by noxious electrophiles. These findings provide a striking example of convergent evolution whereby chemically disparate animal- and plant-derived irritants target the same key allosteric regulatory site to differentially modulate channel activity. WaTx is a unique pharmacological probe for dissecting TRPA1 function and its contribution to acute and persistent pain.",1
DNA-Packing Portal and Capsid-Associated Tegument Complexes in the Tumor Herpesvirus KSHV.,"Assembly of Kaposi's sarcoma-associated herpesvirus (KSHV) begins at a bacteriophage-like portal complex that nucleates formation of an icosahedral capsid with capsid-associated tegument complexes (CATCs) and facilitates translocation of an approximately 150-kb dsDNA genome, followed by acquisition of a pleomorphic tegument and envelope. Because of deviation from icosahedral symmetry, KSHV portal and tegument structures have largely been obscured in previous studies. Using symmetry-relaxed cryo-EM, we determined the in situ structure of the KSHV portal and its interactions with surrounding capsid proteins, CATCs, and the terminal end of KSHV's dsDNA genome. Our atomic models of the portal and capsid/CATC, together with visualization of CATCs' variable occupancy and alternate orientation of CATC-interacting vertex triplexes, suggest a mechanism whereby the portal orchestrates procapsid formation and asymmetric long-range determination of CATC attachment during DNA packaging prior to pleomorphic tegumentation/envelopment. Structure-based mutageneses confirm that a triplex deep binding groove for CATCs is a hotspot that holds promise for antiviral development.",1
A Species-Wide Inventory of NLR Genes and Alleles in Arabidopsis thaliana.,"Infectious disease is both a major force of selection in nature and a prime cause of yield loss in agriculture. In plants, disease resistance is often conferred by nucleotide-binding leucine-rich repeat (NLR) proteins, intracellular immune receptors that recognize pathogen proteins and their effects on the host. Consistent with extensive balancing and positive selection, NLRs are encoded by one of the most variable gene families in plants, but the true extent of intraspecific NLR diversity has been unclear. Here, we define a nearly complete species-wide pan-NLRome in Arabidopsis thaliana based on sequence enrichment and long-read sequencing. The pan-NLRome largely saturates with approximately 40 well-chosen wild strains, with half of the pan-NLRome being present in most accessions. We chart NLR architectural diversity, identify new architectures, and quantify selective forces that act on specific NLRs and NLR domains. Our study provides a blueprint for defining pan-NLRomes.",1
Structural Basis for Allosteric Ligand Recognition in the Human CC Chemokine Receptor 7.,"The CC chemokine receptor 7 (CCR7) balances immunity and tolerance by homeostatic trafficking of immune cells. In cancer, CCR7-mediated trafficking leads to lymph node metastasis, suggesting the receptor as a promising therapeutic target. Here, we present the crystal structure of human CCR7 fused to the protein Sialidase NanA by using data up to 2.1 A resolution. The structure shows the ligand Cmp2105 bound to an intracellular allosteric binding pocket. A sulfonamide group, characteristic for various chemokine receptor ligands, binds to a patch of conserved residues in the Gi protein binding region between transmembrane helix 7 and helix 8. We demonstrate how structural data can be used in combination with a compound repository and automated thermal stability screening to identify and modulate allosteric chemokine receptor antagonists. We detect both novel (CS-1 and CS-2) and clinically relevant (CXCR1-CXCR2 phase-II antagonist Navarixin) CCR7 modulators with implications for multi-target strategies against cancer.",1
Dipeptidase-1 Is an Adhesion Receptor for Neutrophil Recruitment in Lungs and Liver.,"A hallmark feature of inflammation is the orchestrated recruitment of neutrophils from the bloodstream into inflamed tissue. Although selectins and integrins mediate recruitment in many tissues, they have a minimal role in the lungs and liver. Exploiting an unbiased in vivo functional screen, we identified a lung and liver homing peptide that functionally abrogates neutrophil recruitment to these organs. Using biochemical, genetic, and confocal intravital imaging approaches, we identified dipeptidase-1 (DPEP1) as the target and established its role as a physical adhesion receptor for neutrophil sequestration independent of its enzymatic activity. Importantly, genetic ablation or functional peptide blocking of DPEP1 significantly reduced neutrophil recruitment to the lungs and liver and provided improved survival in models of endotoxemia. Our data establish DPEP1 as a major adhesion receptor on the lung and liver endothelium and identify a therapeutic target for neutrophil-driven inflammatory diseases of the lungs.",1
Systematic Immunotherapy Target Discovery Using Genome-Scale In Vivo CRISPR Screens in CD8 T Cells.,"CD8 T cells play essential roles in anti-tumor immune responses. Here, we performed genome-scale CRISPR screens in CD8 T cells directly under cancer immunotherapy settings and identified regulators of tumor infiltration and degranulation. The in vivo screen robustly re-identified canonical immunotherapy targets such as PD-1 and Tim-3, along with genes that have not been characterized in T cells. The infiltration and degranulation screens converged on an RNA helicase Dhx37. Dhx37 knockout enhanced the efficacy of antigen-specific CD8 T cells against triple-negative breast cancer in vivo. Immunological characterization in mouse and human CD8 T cells revealed that DHX37 suppresses effector functions, cytokine production, and T cell activation. Transcriptomic profiling and biochemical interrogation revealed a role for DHX37 in modulating NF-kappaB. These data demonstrate high-throughput in vivo genetic screens for immunotherapy target discovery and establishes DHX37 as a functional regulator of CD8 T cells.",1
Effector TH17 Cells Give Rise to Long-Lived TRM Cells that Are Essential for an Immediate Response against Bacterial Infection.,"Adaptive immunity provides life-long protection by generating central and effector memory T cells and the most recently described tissue resident memory T (TRM) cells. However, the cellular origin of CD4 TRM cells and their contribution to host defense remain elusive. Using IL-17A tracking-fate mouse models, we found that a significant fraction of lung CD4 TRM cells derive from IL-17A-producing effector (TH17) cells following immunization with heat-killed Klebsiella pneumonia (Kp). These exTH17 TRM cells are maintained in the lung by IL-7, produced by lymphatic endothelial cells. During a memory response, neither antibodies, gammadelta T cells, nor circulatory T cells are sufficient for the rapid host defense required to eliminate Kp. Conversely, using parabiosis and depletion studies, we demonstrated that exTH17 TRM cells play an important role in bacterial clearance. Thus, we delineate the origin and function of airway CD4 TRM cells during bacterial infection, offering novel strategies for targeted vaccine design.",1
Loss of Ataxin-1 Potentiates Alzheimer's Pathogenesis by Elevating Cerebral BACE1 Transcription.,"Expansion of CAG trinucleotide repeats in ATXN1 causes spinocerebellar ataxia type 1 (SCA1), a neurodegenerative disease that impairs coordination and cognition. While ATXN1 is associated with increased Alzheimer's disease (AD) risk, CAG repeat number in AD patients is not changed. Here, we investigated the consequences of ataxin-1 loss of function and discovered that knockout of Atxn1 reduced CIC-ETV4/5-mediated inhibition of Bace1 transcription, leading to increased BACE1 levels and enhanced amyloidogenic cleavage of APP, selectively in AD-vulnerable brain regions. Elevated BACE1 expression exacerbated Abeta deposition and gliosis in AD mouse models and impaired hippocampal neurogenesis and olfactory axonal targeting. In SCA1 mice, polyglutamine-expanded mutant ataxin-1 led to the increase of BACE1 post-transcriptionally, both in cerebrum and cerebellum, and caused axonal-targeting deficit and neurodegeneration in the hippocampal CA2 region. These findings suggest that loss of ataxin-1 elevates BACE1 expression and Abeta pathology, rendering it a potential contributor to AD risk and pathogenesis.",1
Ketone Body Signaling Mediates Intestinal Stem Cell Homeostasis and Adaptation to Diet.,"Little is known about how metabolites couple tissue-specific stem cell function with physiology. Here we show that, in the mammalian small intestine, the expression of Hmgcs2 (3-hydroxy-3-methylglutaryl-CoA synthetase 2), the gene encoding the rate-limiting enzyme in the production of ketone bodies, including beta-hydroxybutyrate (betaOHB), distinguishes self-renewing Lgr5(+) stem cells (ISCs) from differentiated cell types. Hmgcs2 loss depletes betaOHB levels in Lgr5(+) ISCs and skews their differentiation toward secretory cell fates, which can be rescued by exogenous betaOHB and class I histone deacetylase (HDAC) inhibitor treatment. Mechanistically, betaOHB acts by inhibiting HDACs to reinforce Notch signaling, instructing ISC self-renewal and lineage decisions. Notably, although a high-fat ketogenic diet elevates ISC function and post-injury regeneration through betaOHB-mediated Notch signaling, a glucose-supplemented diet has the opposite effects. These findings reveal how control of betaOHB-activated signaling in ISCs by diet helps to fine-tune stem cell adaptation in homeostasis and injury.",1
Dietary Intake Regulates the Circulating Inflammatory Monocyte Pool.,"Caloric restriction is known to improve inflammatory and autoimmune diseases. However, the mechanisms by which reduced caloric intake modulates inflammation are poorly understood. Here we show that short-term fasting reduced monocyte metabolic and inflammatory activity and drastically reduced the number of circulating monocytes. Regulation of peripheral monocyte numbers was dependent on dietary glucose and protein levels. Specifically, we found that activation of the low-energy sensor 5'-AMP-activated protein kinase (AMPK) in hepatocytes and suppression of systemic CCL2 production by peroxisome proliferator-activator receptor alpha (PPARalpha) reduced monocyte mobilization from the bone marrow. Importantly, we show that fasting improves chronic inflammatory diseases without compromising monocyte emergency mobilization during acute infectious inflammation and tissue repair. These results reveal that caloric intake and liver energy sensors dictate the blood and tissue immune tone and link dietary habits to inflammatory disease outcome.",1
The Bone Marrow Protects and Optimizes Immunological Memory during Dietary Restriction.,"Mammals evolved in the face of fluctuating food availability. How the immune system adapts to transient nutritional stress remains poorly understood. Here, we show that memory T cells collapsed in secondary lymphoid organs in the context of dietary restriction (DR) but dramatically accumulated within the bone marrow (BM), where they adopted a state associated with energy conservation. This response was coordinated by glucocorticoids and associated with a profound remodeling of the BM compartment, which included an increase in T cell homing factors, erythropoiesis, and adipogenesis. Adipocytes, as well as CXCR4-CXCL12 and S1P-S1P1R interactions, contributed to enhanced T cell accumulation in BM during DR. Memory T cell homing to BM during DR was associated with enhanced protection against infections and tumors. Together, this work uncovers a fundamental host strategy to sustain and optimize immunological memory during nutritional challenges that involved a temporal and spatial reorganization of the memory pool within ""safe haven"" compartments.",1
Fasting-Refeeding Impacts Immune Cell Dynamics and Mucosal Immune Responses.,"Nutritional status potentially influences immune responses; however, how nutritional signals regulate cellular dynamics and functionality remains obscure. Herein, we report that temporary fasting drastically reduces the number of lymphocytes by approximately 50% in Peyer's patches (PPs), the inductive site of the gut immune response. Subsequent refeeding seemingly restored the number of lymphocytes, but whose cellular composition was conspicuously altered. A large portion of germinal center and IgA(+) B cells were lost via apoptosis during fasting. Meanwhile, naive B cells migrated from PPs to the bone marrow during fasting and then back to PPs during refeeding when stromal cells sensed nutritional signals and upregulated CXCL13 expression to recruit naive B cells. Furthermore, temporal fasting before oral immunization with ovalbumin abolished the induction of antigen-specific IgA, failed to induce oral tolerance, and eventually exacerbated food antigen-induced diarrhea. Thus, nutritional signals are critical in maintaining gut immune homeostasis.",1
