Investigating the Kinetic Competency of CrHydA1 [FeFe] Hydrogenase Intermediate States via Time-resolved Infrared Spectroscopy.,"Hydrogenases are metalloenzymes that catalyze the reversible oxidation of H2. The [FeFe] hydrogenases are generally biased towards proton reduction and have high activities. Several different catalytic mechanisms have been proposed for the [FeFe] enzymes based on the identification of intermediate states in equilibrium and steady state experiments. Here, we examine the kinetic competency of these intermediate states in the [FeFe] hydrogenase from Chlamydomonas reinhardtii (CrHydA1), using a laser induced potential jump and time-resolved IR (TRIR) spectroscopy. A CdSe/CdS dot-in-rod (DIR) nanocrystalline semiconductor is employed as the photosensitizer and a redox mediator efficiently transfers electrons to the enzyme. A pulsed laser induces a potential jump and TRIR spectroscopy is used to follow the population flux through each intermediate state. The results clearly establish the kinetic competency of all intermediate populations examined: Hox, Hred, HredH(+), HsredH(+), and Hhyd. Additionally, a new short-lived intermediate species with a CO peak at 1896 cm(-1) was identified. These results establish a kinetics framework for understanding the catalytic mechanism of [FeFe] hydrogenases.",2
Supramolecular Hexagonal Platelet Assemblies with Uniform and Precisely-Controlled Dimensions.,"Geometric structures are commonly encountered in natural and designed systems. However, the bottom-up fabrication of regular geometric assemblies with precise dimensional control, especially from soft materials, poses an outstanding challenge in contemporary materials science and chemistry. Herein, we present a general method for the preparation of colloidally stable, hexagonal platelets via the formation of crystalline inclusion complexes of tris-o-phenylenedioxycyclotriphosphazene (TPP) and block copolymers bearing interactive blocks. Dictated by the screw dislocation growth of inclusion complexes, uniform hexagonal platelets with precisely-controllable dimensions can be prepared. This supramolecular assembly approach is further utilized to produce concentric hexagonal platelets via stepwise seeded growth from various inclusion complexes.",2
Targeting Heterogeneous Tumors Using a Multifunctional Molecular Prodrug.,"Reported here is a molecular construct (K1) designed to overcome hurdles associated with delivering active drugs to heterogeneous tumor environments. Construct K1 relies on two cancer environment triggers (GSH & H2O2) to induce prodrug activation. It releases an active drug form (SN-38) under conditions of both oxidative and reductive stress in vitro. Specific up-take of K1 in COX-2 positive aggressive colon cancer cells (SW620 and LoVo) was seen, along with enhanced anticancer activity compared with the control agent SN-38. These findings are attributed to environmentally triggered drug release, as well as simultaneous scavenging of species giving rise to intracellular redox stress. K1 serves to downregulate various cancer survival signaling pathways (AKT, p38, IL-6, VEGF, and TNF-) and upregulate an anti-inflammatory response (IL-10). Compared with SN-38 and PBS as controls, K1 also displayed an improved in vivo therapeutic efficacy in a xenograft tumor regrowth model with no noticeable systematic toxicity at the administrated dose. We believe that the strategy described here presents an attractive approach to addressing solid tumors characterized by intratumoral heterogeneity.",2
Ensemble Effect in Bimetallic Electrocatalysts for CO2 Reduction.,"Alloying is an important strategy for the design of catalytic materials beyond pure metals. The conventional alloy catalysts however lack precise control over the local atomic structures of active sites. Here we report on aninvestigation of the active site ensemble effect in bimetallic Pd-Au electrocatalysts for CO2 reduction. A series of Pd@Au electrocatalysts are synthesized by decorating Au nanoparticles with Pd of controlled doses, giving rise to bimetallic surfaces containing Pd ensembles of various sizes. Their catalytic activity for reduction of CO2 to CO exhibits a nonlinear behavior in dependence of the Pd content, which is attributed to the variation of Pd ensemble sizes and the corresponding tuning of adsorption properties. Density functional theory calculations reveal that the Pd@Au electrocatalysts with atomically dispersed Pd sites possess lower energy barriers for activation of CO2 than pure Au and are also less poisoned by strongly binding *CO intermediates than pure Pd, with an intermediate ensemble size of active sites, such as Pd dimers, giving rise to the balance between these two rate-limiting factors and achieving the highest activity for CO2 reduction.",2
Radical-Induced Hierarchical Self-Assembly Involving Supramolecular Coordination Complexes in Both Solution and Solid States.,"To explore new supramolecular interaction as the main driving force to induce hierarchical self-assembly (HSA) is of great importance in supramolecular chemistry. Herein we present a radical-induced HSA process through construction of well-defined rhomboidal metallacycles containing triphenylamine (TPA) moieties. The light induced radical generation of TPA based metallacycle has been demonstrated, which was found to subsequently drive hierarchical self-assembly of metallacycles in both solution and solid states. The morphologies of nanovesicle structures and nanospheres resulted from hierarchical self-assembly have been well illustrated by using TEM and HAADF-STEM micrographs. The mecha-nism of HSA is supposed to be associated with TPA radical interaction and metallacycle stacking interaction, which has been supported by the coarse-grained molecular dynamics simulations. This study provides important information to understand the fundamental TPA radical interaction, which thus injects new energy into hierarchical self-assembly of supramolecular coordination complexes (SCCs). More interestingly, the stability of TPA radical cations was significantly increased in these metallacycles during the hierarchical self-assembly process, thereby opening a new way to develop stable organic radical cations in the future.",2
Measuring DNA hybridization kinetics in live cells using a time-resolved 3D single-molecule tracking method.,"Single-molecule detection enables direct characterization of annealing/melting kinetics of nucleic acids without the need for synchronization of molecular states, but the current experiments are not carried out in a native cellular context. Here we describe an integrated 3D single-molecule tracking and lifetime measurement method that can follow individual DNA molecules diffusing inside a mammalian cell and observe multiple annealing and melting events on the same molecules. By comparing the hybridization kinetics of the same DNA strand in vitro, we found the association constants can be 13 to 163-fold higher in the molecular crowding cellular environment.",2
Amplification of Elementary Surface Reaction Steps on Transition Metal Surfaces using Liquid Crystals: Dissociative Adsorption and Dehydrogenation.,"Elementary reaction steps, including adsorption and dissociation, of a range of molecular adsorbates on transition metal sur-faces have been elucidated in the context of chemical catalysis. Here we leverage this knowledge to design liquid crystals (LCs) supported on ultrathin polycrystalline gold films (predominant crystallographic face is (111)) that are triggered to undergo ori-entational transitions by dissociative adsorption and dehydrogenation reactions involving chlorine and carboxylic acids, re-spectively, thus amplifying these atomic-scale surface processes in situ into macroscopic optical signals. We use electronic structure calculations to predict that 4'-n-pentyl-4-biphenylcarbonitrile (5CB), a room temperature nematic LC, does not bind to Au(111) in an orientation that changes upon dissociative adsorption of molecular chlorine, a result validated by experi-ments. In contrast, 4-cyano-4-biphenylcarboxylic acid (CBCA) is calculated to bind strongly to Au(111) in a perpendicular orientation via dehydrogenation of the carboxylic acid group, which we confirmed using polarization-modulation infrared re-flection-absorption spectroscopy. A maximum coverage of 0.07 monolayer of CBCA on the gold surface is sufficient to cause a perpendicular orientation of the LC. Dissociative adsorption of Cl2 gas on the gold surface, resulting in 0.5 monolayer cover-age, displaces CBCA from Au(111) and thus triggers a strikingly visible change in orientation of the LC. Infrared spectroscopy established the orientation of adsorbed CBCA to be parallel to the Cl covered surface, with the COOH plane perpendicular to the surface, as predicted by first principles calculations. These results demonstrate the use of first-principles calculations and transition metal surfaces to design LCs that report in situ targeted atomic-scale surface processes.",2
Uncovering the Role of Key Active Site Side Chains in Catalysis: An Extended Bronsted Relationship for Substrate Deprotonation Catalysed by Wild-Type and Variants of Triosephosphate Isomerase.,"We report results of detailed empirical valence bond simulations that model the effect of several amino acid substitutions on the thermodynamic (G(0)) and kinetic activation (G(double dagger)) barriers to deprotonation of dihydroxyacetone phosphate (DHAP) and D-glyceraldehyde 3-phosphate (GAP) bound to wild-type triosephosphate isomerase (TIM), as well as to the K12G, E97A, E97D, E97Q, K12G/E97A, I170A, L230A, I170A/L230A, and P166A variants of this enzyme. The EVB simulations model the observed effect of the P166A mutation on protein structure. The E97A, E97Q and E97D mutations of the conserved E97 side chain result in </= 1.0 kcal mol(-1) decreases in the activation barrier for substrate deprotonation. The agreement between experimental and computed activation barriers is within +/- 1 kcal mol(-1), with a strong linear correlation between G(double dagger) and G(0) for all 11 variants, with slopes beta = 0.73 (R(2) = 0.994) and beta = 0.74 (R(2) = 0.995) for the deprotonation of DHAP and GAP, respectively. These Bronsted-type correlations show that the amino acid side chains examined in this study function to reduce the standard-state Gibbs free energy of reaction for deprotonation of the weakly alpha-carbonyl carbon acid substrate to form the enediolate phosphate reaction intermediate. TIM utilizes the cationic side chain of K12 to provide direct electrostatic stabilization of the enolate oxyanion, and the nonpolar side chains of P166, I170 and L230 are utilized for the construction of an active site cavity that provides optimal stabilization of the enediolate phosphate intermediate relative to the carbon acid substrate.",2
Rational Design of an Organocatalyst for Peptide Bond Formation.,"Amide bonds are ubiquitous in peptides, proteins, pharmaceuticals and polymers. The formation of amide bonds is a relatively straightforward process: amide bonds can be synthesized with relative ease because of the availability of efficient coupling agents. However, there is a substantive need for methods that do not require excess reagents. A catalyst that condenses amino acids could have an important impact by reducing the significant waste generated during peptide synthesis. We describe the rational design of a biomimetic catalyst that can efficiently couple amino acids featuring standard protecting groups. The catalyst design combines lessons learned from enzymes, peptide biosynthesis, and organocatalysts. Under optimized conditions, 5 mol% catalyst efficiently couples Fmoc amino acids without significant racemization. Significantly, we demonstrate that the catalyst is functional for the synthesis of oligopeptides on solid phase. This result is significant because it illustrates the potential of the catalyst to function on a substrate with a multitude of amide bonds, which may be expected to inhibit a hydrogen bonding catalyst.",2
Electrocatalytic Hydrogen Evolution from a Cobaloxime-based Metal-Organic Framework Thin Film.,"Molecular hydrogen evolution catalysts (HECs) are synthetically tunable and often exhibit high activity, but are also hampered by stability concerns and practical limitations associated with their use in homogenous phase. Their incorpo-ration as integral linker units in metal-organic frameworks (MOFs) can remedy these shortcomings. Moreover, the ex-tended three-dimensional structure of MOFs gives rise to high catalyst loadings per geometric surface area. Herein, we report a new MOF that exclusively consists of cobaloximes, a widely studied HEC, that act as metallo-linkers between hexanuclear zirconium clusters. When grown on conducting substrates and under applied reductive potential, the co-baloxime linkers promote electron transport through the film, as well as function as molecular HECs. The obtained turn-over numbers are orders of magnitude higher than those of any other comparable cobaloxime system, and the molecular integrity of the cobaloxime catalysts is maintained for at least 18 hours of electrocatalysis. Being the one of the very few hydrogen evolving electrocatalytic MOFs based on redox-active metallo-linker, this work explores uncharted terrain for greater catalyst diversity and charge transport pathways.",2
High figure of merit in Ga doped nanostructured n-type PbTe-xGeTe with midgap states.,"PbTe-based thermoelectric materials are some of the most promising for converting heat into electricity, but their n-type versions still lag in performance the p-type ones. Here, we introduce midgap states and nanoscale precipitates using Ga-doping and GeTe-alloying to considerably improve the performance of n-type PbTe. The GeTe alloying significantly enlarges the energy band gap of PbTe and subsequent Ga doping introduces special midgap states that lead to an increased density of states (DOS) effective mass and enhanced Seebeck coefficients. Moreover, the nucleated Ga2Te3 nanoscale precipitates and off-center discordant Ge atoms in the PbTe matrix cause intense phonon scattering strongly reducing the thermal conductivity (~0.65 Wm-1K-1 at 623 K). As a result, a high room-temperature thermoelectric figure of merit ZT ~0.59 and a peak ZTmax of ~1.47 at 673 K were obtained for the Pb0.98Ga0.02Te-5%GeTe. The ZTavg value which is most relevant for devices is ~1.27 from 400-773 K, the highest recorded value for n-type PbTe.",2
"EMM-17, a new three dimensional zeolite with unique 11-ring channels and superior catalytic isomerization performance.","A new catalytically active zeolite, designated EMM-17 (ExxonMobil Material-17), with a 3-dimensional 11x10x10-ring topology has been discovered from high throughput experiments while evaluating a family of new organic structure directing agents (OSDAs), 1-alkyl-4-(pyrrolidin-1-yl)pyridin-1-ium hydroxide. The framework structure was determined by model building techniques and confirmed by diffraction calculations. The EMM-17 structure is a random intergrowth of two polymorphs which have a 3-dimensional arrangement of intersecting 11x10x10-ring pores. EMM-17 is stable to calcination to remove the OSDA and can be reproducibly synthesized in the presence of fluoride using common, inexpensive reagents over a wide Si/Al range from 15 to infinity enabling the catalyst acidity to be tailored to almost any petrochemical application. Unlike OSDAs for many new zeolite structures, the OSDAs for EMM-17 are prepared in one simple alkylation step making EMM-17 an easy to prepare, highly accessible, catalytically active zeolite. Zeolites containing odd numbered channel sizes are rare and this is the first confirmed example of a 3-dimensional 11-ring aluminosilicate zeolite with a pore size in between those of the commercially important 10- and 12-ring zeolites such as ZSM-5 and Zeolite-Y respectively. Catalysts prepared from EMM-17 exhibit significantly higher activity for catalytic isomerization with no loss in selectivity than current state of the art catalysts. Catalytic isomerization of linear to branched alkanes is a critical component of commercial dewaxing, allowing for the improvement of cold flow properties of hydrocarbon fuels and lubricants through selective hydroisomerization of normal paraffins.",2
Noncovalent Synthesis of Self-assembled Nanotubes through Decoupled Hierarchical Cooperative Processes.,"Due to their wide number of biological functions and potential applications, self-assembled nanotubes constitute highly relevant targets in noncovalent synthesis. Herein, we introduce a novel approach to produce supramolecular nanotubes with defined inner and outer diameters from rigid rod-like monomers programmed with complementary nucleobases through two distinct, decoupled cooperative process of different hierarchy and acting in orthogonal directions: chelate cooperativity, responsible for the formation of robust Watson-Crick H-bonded cyclic tetramers, and nucleation-growth cooperative polymerization.",2
A Stable Aromatic Tetrasilacyclobutadiene Dication.,"The isolation and characterization of the first silicon analogue of the aromatic cyclobutadiene dication is reported. The aromatic 2-electron tetrasilacyclobutadiene dication in [(LPhSi)4](BPh4)2 (LPh = PhC(NtBu)2) has been obtained in a simple and straightforward synthesis, from [LPhSiCl], [LPhSiSiLPh] and NaBPh4, and fully characterized. The molecular structure reveals a four-membered Si4 dication in an almost perfect square-planar geometry. Theoretical calculations support the interpretation of the title compound as a classical 2-aromatic compound with a singlet ground state.",2
Hydrophobic but water-friendly: favourable water-perfluoromethyl interactions promote hydration shell defects.,"Although perfluorination is known to enhance hydrophobicity and influence protein activity, its influence on hydration-shell structure and thermodynamics remains an open question. Here we address that question by combining experimental Raman multivariate curve resolution spectroscopy with theoretical classical simulations and quantum mechanical calculations. Perfluorination of the terminal methyl group of ethanol is found to enhance the disruption of its hydration-shell hydrogen bond network. Our results reveal that this disruption is not due to the associated volume change but rather to the electrostatic stabilization of the water dangling OH...F interaction. Thus, the hydration shell structure of fluorinated methyl groups results from a delicate balance of solute-water interactions that is intrinsically different from that associated with a methyl group.",2
Sequence-defined Macrocycles for Understanding and Controlling the Build-up of Hierarchical Order in Self-assembled 2D Arrays.,"Anfinsen's dogma that sequence dictates structure is fundamental to understanding the activity and assembly of proteins. This idea has been applied to all manner of oligomers but not to the behavior of cyclic oligomers, aka macrocycles. We do this here by providing the first proofs that sequence controls the hierarchical assembly of non-biological macrocycles, in this case, at graphite surfaces. To design macrocycles with one (AAA), two (AAB), or three (ABC) different carbazole units, we needed to subvert the synthetic preferences for one-pot macrocyclizations. We developed a new step-wise synthesis with sequence-defined targets made in 11, 17, and 22 steps with 25, 10, and 5% yields, respectively. The linear build-up of primary sequence (1 degrees ) enabled a thermal Huisgen cycloaddition to proceed regioselectively for the first time using geometric control. Resulting macrocycles are planar (2 degrees structure) and form H-bonded dimers (3 degrees ) at surfaces. Primary sequences encoded into the suite of tricarb macrocycles were shown by scanning-tunneling microscopy (STM) to impact the next levels of supramolecular ordering (4 degrees ) and 2D crystalline polymorphs (5 degrees ) at solution-graphite interfaces. STM imaging of an AAB macrocycle revealed the formation of a new gap phase that was inaccessible using only C3-symmetric macrocycles. STM imaging of two additional sequence-controlled macrocycles (AAD, ABE) allowed us to identify the factors driving the formation of this new polymorph. This demonstration of how sequence controls the hierarchical patterning of macrocycles raises the importance of stepwise syntheses relative to one-pot macrocyclizations to offer new approaches for greater understanding and control of hierarchical assembly.",2
Operando Characterization of Iron Phthalocyanine Deactivation During Oxygen Reduction Reaction using Electrochemical Tip-Enhanced Raman Spectroscopy.,"Electrochemical tip-enhanced Raman spectroscopy (EC-TERS) has been implemented to investigate the structure and activity of iron(II) phthalocyanine (FePc)-a model catalyst for the oxygen reduction reaction (ORR). Using EC-TERS, both reversible change and irreversible degradation to FePc have been observed during ORR. The reversible change in the Raman spectrum of FePc can be related to the FePc molecules that adapt a non-planar geometry during catalysis. In contrast, the irreversible degradation of FePc is a consequence of FePc demetallation, leading to the subsequent formation of free base phthalocyanine (H2Pc). This observation affirms that FePc demetallation during ORR proceeds via a direct loss of Fe2+ and that carbon corrosion is not the operative mechanism. Importantly, the FePc demetallation process can be correlated with a loss of ORR activity suggesting that Fe-containing sites are essential for FePc to achieve high catalytic activity. This study establishes EC-TERS as a promising technique for the operando characterization of electrocatalytic reactions at the molecular scale.",2
Mechanism-Based Design of a High-Potential Catholyte Enables a 3.2 V All-Organic Nonaqueous Redox Flow Battery.,"Nonaqueous redox flow batteries (RFBs) represent a promising technology for grid-scale energy storage. A key challenge for the field is identifying molecules that undergo reversible redox reactions at the extreme potentials required to leverage the large potential window of organic solvents. In this Article, we use a combination of computations, chemical synthesis, and mechanistic analysis to develop thioether-substituted cyclopropenium derivatives as high potential electrolytes for nonaqueous RFBs. These molecules exhibit redox potentials that are 470-500 mV higher than those of known electrolytes. Strategic variation of the alkyl substituent on sulfur afforded a derivative that undergoes charge-discharge cycling at +1.33 V vs ferrocene/ferrocenium in acetonitrile/tetrabutylammonium hexafluorophosphate. This electrolyte was paired with a phthalimide derivative to achieve a proof-of-principle 3.2 V all-organic RFB.",2
Spatial Photocontrol of the Optical Output from an Organic Crystal Waveguide.,"The versatility in mechanical properties and the capability of optical waveguiding of molecular crystals has attracted research on the potential application of these materials in optomechanical transduction. Here, we demonstrate spatial photocontrol over the optical output from slender single crystals of an azo compound, 3',4'-dimethyl-4-(dimethylamino)azobenzene that can be used as crystalline optical waveguide. The position of the free end of a single crystal can be controlled through reversible photoswitching between the trans and cis isomers at the irradiated crystal surface. The passive optical waveguiding capability of the crystal remains unaffected by its deformation induced by exposure to UV light. Moreover, the response time of the material by bending upon irradiation can be thermally regulated to control the positioning of the tip of the crystal. These single-crystal organic actuators with dual (optical and photomechanical) response deliver on the long sought for dynamic all-organic optical elements to be incorporated in microcircuits.",2
"""Close-to-Release"": Spontaneous Bioorthogonal Uncaging Resulting from Ring-Closing Metathesis.","Bioorthogonal uncaging reactions offer versatile tools in chemical biology. In recent years, several reactions have been reported to proceed efficiently under physiological conditions. We present herein an uncaging reaction that results from a ring-closing metathesis event. A caged molecule, tethered to a di-olefinic substrate, is released via spontaneous 1,4-elimination following ring-closing metathesis. Using this strategy, which we term ""close-to-release"", we show that metabolites, drugs and fluorescent probes can be uncaged with fast rates, including in the presence of mammalian cells or in the periplasm of E. coli. We envision that this tool may find applications in chemical biology, bioengineering and medicine.",2
